Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Daniel,Superstore: Season 1_hook_01_16x9,DefaultWidevineAndroidPhone,2025-03-01 18:43:08,CA,"[{""eventType"":""start"",""sessionOffsetMs"":2,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":387,""mediaOffsetMs"":0}]"
Daniel,"Superstore: Season 4: ""Blizzard""",DefaultWidevineAndroidPhone,2025-03-01 18:42:32,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":916778},{""eventType"":""playing"",""sessionOffsetMs"":1040,""mediaOffsetMs"":916778},{""eventType"":""paused"",""sessionOffsetMs"":393465,""mediaOffsetMs"":1309019},{""eventType"":""stopped"",""sessionOffsetMs"":544269,""mediaOffsetMs"":1309019}]"
Daniel,"Hilda: Season 1: ""Chapter 3: The Bird Parade""",DefaultWidevineAndroidPhone,2025-03-01 18:16:12,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":799,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":31191,""mediaOffsetMs"":30976},{""eventType"":""playing"",""sessionOffsetMs"":73286,""mediaOffsetMs"":72917},{""eventType"":""paused"",""sessionOffsetMs"":1442977,""mediaOffsetMs"":1442010},{""eventType"":""stopped"",""sessionOffsetMs"":1565801,""mediaOffsetMs"":1442010}]"
Daniel,Hilda: Season 2 (Trailer),DefaultWidevineAndroidPhone,2025-03-01 17:54:08,CA,"[{""eventType"":""start"",""sessionOffsetMs"":1,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4347,""mediaOffsetMs"":0}]"
Daniel,"Hilda: Season 1: ""Chapter 2: The Midnight Giant""",DefaultWidevineAndroidPhone,2025-03-01 17:53:28,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1171,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":31651,""mediaOffsetMs"":30976},{""eventType"":""playing"",""sessionOffsetMs"":68023,""mediaOffsetMs"":67370},{""eventType"":""stopped"",""sessionOffsetMs"":1362697,""mediaOffsetMs"":1361072}]"
Ana,"Judge Dee's Mystery: Season 1: ""Episode 5""",Comcast X1 ARM 4K MVPD STB,2025-03-30 22:14:34,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":17000},{""eventType"":""playing"",""sessionOffsetMs"":1413,""mediaOffsetMs"":17000},{""eventType"":""paused"",""sessionOffsetMs"":1246498,""mediaOffsetMs"":1262193},{""eventType"":""stopped"",""sessionOffsetMs"":1247632,""mediaOffsetMs"":1262182}]"
Ana,"Judge Dee's Mystery: Season 1: ""Episode 4""",Comcast X1 ARM 4K MVPD STB,2025-03-30 21:29:01,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":17000},{""eventType"":""playing"",""sessionOffsetMs"":1594,""mediaOffsetMs"":17000},{""eventType"":""paused"",""sessionOffsetMs"":2732897,""mediaOffsetMs"":2748575},{""eventType"":""stopped"",""sessionOffsetMs"":2734610,""mediaOffsetMs"":2748569}]"
Ana,"Judge Dee's Mystery: Season 1: ""Episode 3""",Comcast X1 ARM 4K MVPD STB,2025-03-30 21:14:56,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1432920},{""eventType"":""playing"",""sessionOffsetMs"":3819,""mediaOffsetMs"":1432920},{""eventType"":""paused"",""sessionOffsetMs"":845858,""mediaOffsetMs"":2275094},{""eventType"":""stopped"",""sessionOffsetMs"":847730,""mediaOffsetMs"":2275086}]"
Ana,Judge Dee's Mystery: Season 1_hook_01_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-30 21:14:51,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2658,""mediaOffsetMs"":0}]"
Ana,"Judge Dee's Mystery: Season 1: ""Episode 3""",Comcast X1 ARM 4K MVPD STB,2025-03-30 04:45:06,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":17000},{""eventType"":""playing"",""sessionOffsetMs"":1336,""mediaOffsetMs"":17000},{""eventType"":""paused"",""sessionOffsetMs"":1420372,""mediaOffsetMs"":1436150},{""eventType"":""stopped"",""sessionOffsetMs"":1427342,""mediaOffsetMs"":1436150}]"
Ana,"Judge Dee's Mystery: Season 1: ""Episode 2""",Comcast X1 ARM 4K MVPD STB,2025-03-30 04:34:03,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1722400},{""eventType"":""playing"",""sessionOffsetMs"":3153,""mediaOffsetMs"":1722400},{""eventType"":""playing"",""sessionOffsetMs"":183593,""mediaOffsetMs"":1903014},{""eventType"":""playing"",""sessionOffsetMs"":183614,""mediaOffsetMs"":1903035},{""eventType"":""playing"",""sessionOffsetMs"":183619,""mediaOffsetMs"":1903040},{""eventType"":""playing"",""sessionOffsetMs"":183619,""mediaOffsetMs"":1903040},{""eventType"":""paused"",""sessionOffsetMs"":662259,""mediaOffsetMs"":2364629},{""eventType"":""stopped"",""sessionOffsetMs"":663962,""mediaOffsetMs"":2364625}]"
Ana,"Judge Dee's Mystery: Season 1: ""Episode 1""",Comcast X1 ARM 4K MVPD STB,2025-03-30 04:33:42,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":138360},{""eventType"":""playing"",""sessionOffsetMs"":3737,""mediaOffsetMs"":138360},{""eventType"":""paused"",""sessionOffsetMs"":11536,""mediaOffsetMs"":146269},{""eventType"":""stopped"",""sessionOffsetMs"":13158,""mediaOffsetMs"":146265}]"
Ana,"Judge Dee's Mystery: Season 1: ""Episode 2""",Comcast X1 ARM 4K MVPD STB,2025-03-30 01:05:43,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":755680},{""eventType"":""playing"",""sessionOffsetMs"":3533,""mediaOffsetMs"":755680},{""eventType"":""paused"",""sessionOffsetMs"":609648,""mediaOffsetMs"":1361918},{""eventType"":""playing"",""sessionOffsetMs"":1682110,""mediaOffsetMs"":1361918},{""eventType"":""paused"",""sessionOffsetMs"":2045980,""mediaOffsetMs"":1725759},{""eventType"":""stopped"",""sessionOffsetMs"":5647210,""mediaOffsetMs"":1725759}]"
Ana,"Judge Dee's Mystery: Season 1: ""Episode 1""",Comcast X1 ARM 4K MVPD STB,2025-03-30 01:02:59,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2472,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":141550,""mediaOffsetMs"":139182},{""eventType"":""stopped"",""sessionOffsetMs"":143913,""mediaOffsetMs"":139177}]"
Ana,"Judge Dee's Mystery: Season 1: ""Episode 2""",Comcast X1 ARM 4K MVPD STB,2025-03-29 23:28:17,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":17000},{""eventType"":""playing"",""sessionOffsetMs"":1425,""mediaOffsetMs"":17000},{""eventType"":""paused"",""sessionOffsetMs"":741479,""mediaOffsetMs"":757152},{""eventType"":""stopped"",""sessionOffsetMs"":4342926,""mediaOffsetMs"":757152}]"
Ana,"Judge Dee's Mystery: Season 1: ""Episode 1""",Comcast X1 ARM 4K MVPD STB,2025-03-29 22:40:16,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2377,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1794903,""mediaOffsetMs"":1792699},{""eventType"":""playing"",""sessionOffsetMs"":1794924,""mediaOffsetMs"":1792720},{""eventType"":""playing"",""sessionOffsetMs"":1794939,""mediaOffsetMs"":1792694},{""eventType"":""playing"",""sessionOffsetMs"":1794965,""mediaOffsetMs"":1792720},{""eventType"":""playing"",""sessionOffsetMs"":1794965,""mediaOffsetMs"":1792720},{""eventType"":""paused"",""sessionOffsetMs"":2881546,""mediaOffsetMs"":2847277},{""eventType"":""stopped"",""sessionOffsetMs"":2883316,""mediaOffsetMs"":2847271}]"
Ana,Judge Dee's Mystery: Season 1_hook_01_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:40:04,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2873,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":12168,""mediaOffsetMs"":9394},{""eventType"":""stopped"",""sessionOffsetMs"":13772,""mediaOffsetMs"":9390}]"
Ana,The Untamed: Season 1_hook_04_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:39:40,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2728,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":23284,""mediaOffsetMs"":20651},{""eventType"":""stopped"",""sessionOffsetMs"":24731,""mediaOffsetMs"":20651}]"
Ana,Cinderella and the Four Knights: Limited Series_hook_primary_16x9_backfill,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:39:37,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2093,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3212,""mediaOffsetMs"":1350},{""eventType"":""stopped"",""sessionOffsetMs"":4800,""mediaOffsetMs"":1350}]"
Ana,Beauty Inside: Season 1 - CLM 7,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:39:34,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1849,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2916,""mediaOffsetMs"":1191},{""eventType"":""stopped"",""sessionOffsetMs"":4454,""mediaOffsetMs"":1191}]"
Ana,The Longest Promise: Season 1_hook_02_16x9_backfill,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:39:32,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2016,""mediaOffsetMs"":0}]"
Ana,Memories of the Alhambra: Season 1 (Trailer),Comcast X1 ARM 4K MVPD STB,2025-03-29 22:39:31,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1474,""mediaOffsetMs"":0}]"
Ana,It's Okay to Not Be Okay: Season 1_CLIP_MUSIC_2,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:39:29,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1903,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2013,""mediaOffsetMs"":195},{""eventType"":""stopped"",""sessionOffsetMs"":3418,""mediaOffsetMs"":195}]"
Ana,Who Rules the World: Season 1_hook_02_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:39:27,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2342,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2479,""mediaOffsetMs"":223},{""eventType"":""stopped"",""sessionOffsetMs"":3983,""mediaOffsetMs"":223}]"
Ana,You're My Destiny: Season 1_hook_primary_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:39:25,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1941,""mediaOffsetMs"":0}]"
Ana,Hotel del Luna: Limited Series_hook_01_16x9_backfill,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:39:24,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1538,""mediaOffsetMs"":0}]"
Ana,Part 2 Genre Specific Moment Clip: Alchemy of Souls,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:39:23,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1280,""mediaOffsetMs"":0}]"
Ana,Love Between Fairy and Devil: Season 1_hook_primary_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:39:19,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2258,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2653,""mediaOffsetMs"":651},{""eventType"":""stopped"",""sessionOffsetMs"":4224,""mediaOffsetMs"":651}]"
Ana,Eng Title TBC: Season 1_hook_primary_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:39:13,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2055,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5103,""mediaOffsetMs"":3310},{""eventType"":""stopped"",""sessionOffsetMs"":6619,""mediaOffsetMs"":3310}]"
Ana,Beauty Inside: Season 1 - CLM 7,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:39:11,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2373,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2769,""mediaOffsetMs"":481},{""eventType"":""stopped"",""sessionOffsetMs"":4368,""mediaOffsetMs"":481}]"
Ana,The Longest Promise: Season 1_hook_02_16x9_backfill,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:39:09,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1817,""mediaOffsetMs"":0}]"
Ana,Memories of the Alhambra: Season 1 (Trailer),Comcast X1 ARM 4K MVPD STB,2025-03-29 22:39:07,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2134,""mediaOffsetMs"":0}]"
Ana,It's Okay to Not Be Okay: Season 1_CLIP_MUSIC_2,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:39:05,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1873,""mediaOffsetMs"":0}]"
Ana,Who Rules the World: Season 1_hook_02_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:39:04,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2199,""mediaOffsetMs"":0}]"
Ana,You're My Destiny: Season 1_hook_primary_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:39:02,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2141,""mediaOffsetMs"":0}]"
Ana,Hotel del Luna: Limited Series_hook_01_16x9_backfill,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:39:01,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1270,""mediaOffsetMs"":0}]"
Ana,Part 2 Genre Specific Moment Clip: Alchemy of Souls,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:38:58,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2084,""mediaOffsetMs"":0}]"
Ana,The Last Wife_hook_01_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:38:53,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2040,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5348,""mediaOffsetMs"":3533},{""eventType"":""stopped"",""sessionOffsetMs"":6935,""mediaOffsetMs"":3533}]"
Ana,Kill Me Love Me: Season 1_hook_03_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:38:51,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2368,""mediaOffsetMs"":0}]"
Ana,My Sassy Girl: Limited Series_hook_01_16x9_backfill,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:38:49,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1737,""mediaOffsetMs"":0}]"
Ana,The Double (Chinese Drama): Season 1_hook_01_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:38:48,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1872,""mediaOffsetMs"":0}]"
Ana,100 Days My Prince: Season 1_hook_02_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:38:46,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1968,""mediaOffsetMs"":0}]"
Ana,Flower Crew: Joseon Marriage Agency: Limited Series_hook_02_16x9_backfill,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:38:44,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1951,""mediaOffsetMs"":0}]"
Ana,Rookie Historian Goo Hae-Ryung: Season 1_hook_02_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:38:43,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1477,""mediaOffsetMs"":0}]"
Ana,Villain / Antagonist Clip: The King's Affection: Season 1,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:38:41,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2108,""mediaOffsetMs"":0}]"
Ana,Crash Landing on You: Season 1 - CLM 4,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:38:39,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2700,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2944,""mediaOffsetMs"":329},{""eventType"":""stopped"",""sessionOffsetMs"":4485,""mediaOffsetMs"":329}]"
Ana,King’s War: Season 1_hook_01_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:38:36,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2966,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3353,""mediaOffsetMs"":472},{""eventType"":""stopped"",""sessionOffsetMs"":4801,""mediaOffsetMs"":472}]"
Ana,Season 2 Clip 3: The Empress,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:38:21,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2379,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":12368,""mediaOffsetMs"":10099},{""eventType"":""stopped"",""sessionOffsetMs"":13878,""mediaOffsetMs"":10099}]"
Ana,La cocinera de Castamar: Season 1 - CLM 2,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:38:18,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2514,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3498,""mediaOffsetMs"":1085},{""eventType"":""stopped"",""sessionOffsetMs"":4984,""mediaOffsetMs"":1085}]"
Ana,Las Villamizar (non branded): Season 1 - CLM 3,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:38:13,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2233,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4566,""mediaOffsetMs"":2588},{""eventType"":""stopped"",""sessionOffsetMs"":6071,""mediaOffsetMs"":2588}]"
Ana,Limited Series Trailer: The Leopard,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:38:09,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1963166},{""eventType"":""stopped"",""sessionOffsetMs"":2324,""mediaOffsetMs"":1963166}]"
Ana,My Country: The New Age: Season 1 (Trailer),Comcast X1 ARM 4K MVPD STB,2025-03-29 22:38:08,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2299,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5007,""mediaOffsetMs"":2964},{""eventType"":""stopped"",""sessionOffsetMs"":6719,""mediaOffsetMs"":2964}]"
Ana,Limited Series Trailer: The Leopard,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:38:05,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2803,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3179,""mediaOffsetMs"":461},{""eventType"":""stopped"",""sessionOffsetMs"":4677,""mediaOffsetMs"":461}]"
Ana,"The Leopard: Limited Series: ""Episode 3""",Comcast X1 ARM 4K MVPD STB,2025-03-29 22:05:04,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2684,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1515382,""mediaOffsetMs"":1512864},{""eventType"":""playing"",""sessionOffsetMs"":1515393,""mediaOffsetMs"":1512875},{""eventType"":""playing"",""sessionOffsetMs"":1515393,""mediaOffsetMs"":1512875},{""eventType"":""playing"",""sessionOffsetMs"":1519814,""mediaOffsetMs"":1517291},{""eventType"":""paused"",""sessionOffsetMs"":1965795,""mediaOffsetMs"":1946166},{""eventType"":""stopped"",""sessionOffsetMs"":1968092,""mediaOffsetMs"":1946160}]"
Ana,"The Leopard: Limited Series: ""Episode 1""",Comcast X1 ARM 4K MVPD STB,2025-03-29 22:04:15,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":42291},{""eventType"":""playing"",""sessionOffsetMs"":2186,""mediaOffsetMs"":42291},{""eventType"":""paused"",""sessionOffsetMs"":6156,""mediaOffsetMs"":46478},{""eventType"":""playing"",""sessionOffsetMs"":28821,""mediaOffsetMs"":46478},{""eventType"":""paused"",""sessionOffsetMs"":31338,""mediaOffsetMs"":49006},{""eventType"":""stopped"",""sessionOffsetMs"":33241,""mediaOffsetMs"":49003}]"
Ana,"The Leopard: Limited Series: ""Episode 1""",Comcast X1 ARM 4K MVPD STB,2025-03-29 22:02:18,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":33208},{""eventType"":""playing"",""sessionOffsetMs"":1496,""mediaOffsetMs"":33208},{""eventType"":""paused"",""sessionOffsetMs"":12871,""mediaOffsetMs"":44659},{""eventType"":""stopped"",""sessionOffsetMs"":14934,""mediaOffsetMs"":44654}]"
Ana,"The Leopard: Limited Series: ""Episode 1""",Comcast X1 ARM 4K MVPD STB,2025-03-29 22:01:55,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":33208},{""eventType"":""playing"",""sessionOffsetMs"":1582,""mediaOffsetMs"":33208},{""eventType"":""paused"",""sessionOffsetMs"":7146,""mediaOffsetMs"":38862},{""eventType"":""stopped"",""sessionOffsetMs"":8969,""mediaOffsetMs"":38859}]"
Ana,Limited Series Trailer: The Leopard,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:01:49,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2922,""mediaOffsetMs"":0}]"
Ana,My Sunshine: Season 1_hook_01_16x9_backfill,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:01:45,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2369,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4047,""mediaOffsetMs"":1914},{""eventType"":""stopped"",""sessionOffsetMs"":5522,""mediaOffsetMs"":1914}]"
Ana,Romance is a Bonus Book: Season 1_hook_primary_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:01:43,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2086,""mediaOffsetMs"":0}]"
Ana,Do Do Sol Sol La La Sol: Season 1_CLIP_MUSIC_1,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:01:42,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1411,""mediaOffsetMs"":0}]"
Ana,Hometown Cha-Cha-Cha: Season 1_hook_primary_16x9,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:01:41,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1519,""mediaOffsetMs"":0}]"
Ana,Her Private Life: Limited Series_hook_02_16x9_backfill,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:01:40,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1343,""mediaOffsetMs"":0}]"
Ana,Cinderella and the Four Knights: Limited Series_hook_primary_16x9_backfill,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:01:37,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2593,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2693,""mediaOffsetMs"":313},{""eventType"":""stopped"",""sessionOffsetMs"":4082,""mediaOffsetMs"":313}]"
Ana,It's Okay to Not Be Okay: Season 1_CLIP_MUSIC_2,Comcast X1 ARM 4K MVPD STB,2025-03-29 22:01:35,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1818,""mediaOffsetMs"":0}]"
